client_id,sex,type,age
1477700765,0,1,54
3272954017,0,1,20
2583749823,0,1,28
348574498,0,1,34
3270755532,1,1,29
3275145970,1,1,25
2713277571,1,1,38
3012162489,1,1,22
2276442850,0,1,55
849166679,1,1,55
2843360471,1,1,22
518241998,0,1,42
348434792,0,1,45
3272675845,0,1,37
3161129791,1,1,21
3393025510,0,1,31
1389208034,0,1,58
2924040892,0,1,58
519510164,1,1,36
2077029102,1,1,35
2030414957,1,1,29
349478563,1,1,42
347013925,1,1,45
826577116,0,1,41
2383404606,0,1,27
2981163974,1,1,46
2388402869,1,1,50
2604517456,0,1,61
348547494,1,1,69
3270779720,1,1,23
348538311,1,1,42
3016588685,0,1,61
347781712,0,1,46
2601973044,0,1,24
347186942,0,1,42
2245754889,1,1,43
1412323903,0,1,37
349626017,0,1,59
3275506799,0,1,61
349074385,1,1,28
347836188,0,1,36
349584949,1,1,30
1493487726,0,1,61
2650769517,0,1,39
2172043084,1,1,24
2307277174,1,1,32
3022588246,1,1,42
2364821932,1,1,39
1223563486,0,1,42
348810058,1,1,47
2859643195,0,1,47
1523351416,1,1,51
2672487870,1,1,45
1959794792,1,1,20
348819488,1,1,54
1976343143,0,1,32
349300027,1,1,57
509840570,1,1,49
1223659306,1,1,54
701077276,1,1,46
2227811433,1,1,44
3430596079,1,1,52
2769482184,0,1,40
2304414421,0,1,41
895042851,1,1,44
2358916819,0,1,30
2856708924,0,1,27
1143008647,1,1,39
1041828525,1,1,43
2234528999,0,1,45
560760014,1,1,29
2526466299,0,1,41
2843451564,0,1,55
510037085,1,1,54
3186210860,1,1,30
2657339315,1,1,43
2758237741,0,1,53
3191556384,0,1,31
348152454,0,1,47
786521491,0,1,37
1766043181,1,1,33
2377037843,1,1,22
1694016184,1,1,34
848769374,1,1,29
2676716073,1,1,30
2908543724,0,1,33
2107308002,0,1,37
3098737802,1,1,41
3273221277,0,1,26
3275141071,0,1,24
2601302814,1,1,44
1211862206,0,1,33
349232239,0,1,61
2549334249,0,1,47
1615164209,1,1,30
348437926,1,1,40
1269762949,0,1,53
2766688803,1,1,29
3254588673,1,1,26
2597767969,1,1,47
365582908,0,1,34
2082703855,1,1,31
349151679,0,1,63
1163135253,1,1,39
935889946,0,1,45
347688879,0,1,43
706317540,0,1,33
3236534771,1,1,29
3191669639,0,1,48
349922770,0,1,32
2859873174,1,1,35
347057799,1,1,60
2859746017,0,1,31
3275146495,0,1,57
1201146892,1,1,51
3343664263,0,1,26
3270558577,0,1,50
1978986107,0,1,33
1416827270,0,1,72
3427381114,1,1,49
2601641632,0,1,49
365573436,1,1,49
1211807207,0,1,37
2758535442,0,1,40
3344194979,1,1,19
2904981488,0,1,25
3008903768,0,1,51
1236963316,1,1,38
1249644207,1,1,39
2769533873,0,1,24
2171770973,1,1,24
348555879,0,1,49
2364811934,1,1,21
2859633898,0,1,51
3191137553,0,1,47
2510716314,0,1,28
2296155077,0,1,30
1992149261,0,1,45
349503862,0,1,43
881236708,1,1,56
2166727836,1,1,21
348674366,1,1,51
1545629926,0,1,29
2601244074,0,1,62
348719174,0,1,55
2028191113,1,1,49
1540203472,1,1,56
358141910,0,1,55
3273016301,0,1,54
2987614744,0,1,43
1505353340,1,1,30
1497579203,0,1,45
707850764,0,1,29
1843145034,0,1,39
2785014086,0,1,31
2304166374,0,1,21
503374959,1,1,46
2859799128,0,1,32
2647575280,0,1,28
3144595701,1,1,21
2314522720,0,1,29
2530143416,0,1,25
767554074,1,1,64
3191468359,1,1,39
3343450280,1,1,19
2899847137,0,1,43
2378888819,1,1,25
975479047,0,1,46
1929124396,0,1,39
1907726546,0,1,31
2105061992,0,1,24
3022477616,0,1,46
684745304,1,1,37
1385729694,0,1,28
3270174577,0,1,25
3163964073,0,1,26
2766235134,0,1,60
2140843941,0,1,56
2530555566,0,1,30
3019999660,1,1,24
543397021,1,1,32
2163207927,0,1,51
3259656615,1,1,23
879119333,1,1,49
2172016380,0,1,46
3270109012,1,1,60
3009056510,0,1,39
1061415344,0,1,31
1111312996,0,1,55
2304163600,0,1,28
348231656,0,1,49
349625524,0,1,30
3020182796,0,1,43
2859397367,0,1,42
349920774,0,1,41
778354476,1,1,44
639765610,0,1,65
2597648029,0,1,29
384931268,0,1,41
3275460950,1,1,47
348122328,1,1,50
1082924674,0,1,24
346777617,0,1,46
2495419866,0,1,24
3063730039,1,1,28
2187772158,0,1,46
2460587100,0,1,66
347053942,0,1,42
349489114,1,1,51
1019671251,0,1,56
914818069,1,1,57
2854250757,1,1,40
3106210057,0,1,26
1180231461,0,1,25
348825041,1,1,55
347680860,0,1,53
349265548,1,1,46
3275550064,1,1,48
2298003744,1,1,57
1548558311,0,1,35
2851416678,0,1,46
349447022,1,1,37
346804815,1,1,53
2171996327,0,1,39
1696896643,1,1,46
3234031022,0,1,41
2859480944,1,1,54
350012631,0,1,40
2341630955,0,1,30
634800923,1,1,45
2300445847,0,1,56
2601531134,1,1,29
571746233,0,1,30
348689232,1,1,54
349827535,0,1,45
973651354,0,1,52
2573918883,1,1,34
2546505919,1,1,44
2230253037,1,1,41
2522706572,0,0,-1
2185771813,0,1,43
1933065815,1,1,40
349002064,0,1,57
2769714877,0,1,49
3406424461,0,1,40
2664575003,1,1,30
1152603557,0,1,41
1473408344,1,1,27
2082755968,0,1,50
3022593763,0,1,58
1551666151,0,1,25
349577943,1,1,49
633349667,1,1,35
347154838,0,1,50
3270766439,0,1,53
520946213,1,1,37
348109466,1,1,58
2003929233,1,1,21
1169580721,0,1,53
1488289237,1,1,41
2805750681,0,1,34
1246567840,1,1,59
794459617,0,1,54
2859695684,1,1,37
2859508152,1,1,38
3022733442,0,1,32
2744887749,1,1,48
3020608837,1,1,56
3275135817,1,1,49
3239032327,0,1,29
2084203713,1,1,30
1749627187,0,1,35
2364803317,1,1,29
349025604,1,1,38
3184032803,1,1,28
1117163730,0,1,37
347405819,1,1,64
875777753,0,1,45
3191427444,0,1,58
348536704,1,1,55
1971863343,1,1,29
1363695891,1,1,21
362847655,1,1,43
3273187306,1,1,51
3273196537,0,1,31
2713135448,0,1,32
2457773859,0,1,26
2859618252,1,1,48
3106063099,1,1,67
3272754888,0,1,27
637898299,1,1,44
2568479421,1,1,61
347115597,0,1,43
2766589138,0,1,51
1868751237,1,1,49
349976755,1,1,44
1105938881,1,1,43
359845852,1,1,47
2251310658,0,1,31
348941571,1,1,50
2378764093,0,1,37
3069904529,1,1,33
2510559988,0,1,48
1402070138,0,1,26
1311555532,0,1,28
725531662,1,1,66
2255915425,1,1,38
2717377067,1,1,42
3157861372,1,1,30
3270707771,0,1,32
2001763487,1,1,60
3191595302,1,1,30
348373107,1,1,45
2492242937,0,1,33
2161396994,1,1,63
2606997327,0,1,45
1579935878,0,1,56
3439773112,0,1,56
2604345769,0,1,59
776741106,0,1,32
347403485,1,1,31
750714822,0,1,36
3275265672,1,1,63
1219030433,0,1,58
3355345565,1,1,60
1212059553,1,1,55
2116806822,1,1,43
3355202143,0,1,64
2314278896,1,1,34
348371765,0,1,29
2866827845,0,1,52
2169454680,0,1,50
349425424,1,1,58
1046961692,1,1,32
3350454148,1,1,46
3312532049,0,1,36
543239516,0,1,30
580885382,1,1,36
2653538883,1,1,60
1821449209,0,1,65
349013405,0,1,58
3025004556,0,1,57
1778863997,1,1,42
2606835251,0,1,57
2381135570,0,1,30
349256375,1,1,55
889665303,0,1,59
1497364845,0,1,30
2046161001,0,1,37
3186588375,0,1,29
2930996184,1,1,51
2769677737,1,1,28
2607300570,1,1,32
349336980,0,1,48
346784385,1,1,59
1882436972,0,1,58
2618280216,1,1,58
347976294,1,1,53
2960648225,1,1,22
3403708063,0,1,57
2133878594,1,1,23
2150250344,1,1,40
1177770181,0,1,38
2750425196,1,1,62
349230808,0,1,29
2532770612,0,1,58
2601957312,0,1,50
1538472651,0,1,28
2296019758,0,1,25
348916575,0,1,46
349764382,0,1,45
3191287080,1,1,39
2232619991,0,1,62
760441388,1,1,39
349581404,0,1,45
692776944,0,1,29
3426503994,0,1,49
1972054073,1,1,56
3353213713,0,1,34
968738251,1,1,49
1159244451,1,1,57
3267534653,0,1,30
2319351573,0,1,59
365582188,0,1,35
1104682627,0,1,25
2530062862,1,1,41
3273188976,0,1,36
349124829,0,1,35
2933651751,1,1,24
2312008967,1,1,34
3191096670,1,1,55
3239112240,0,1,23
3278064431,0,1,29
2927537362,0,1,27
851409677,0,1,61
794329360,1,1,51
354930596,1,1,54
3355552310,1,1,53
1853870973,0,1,26
3103525738,0,1,47
349379980,1,1,51
2772730143,1,1,44
3315149012,0,1,58
3178210819,0,1,38
2678837576,1,1,39
2735409495,1,1,59
349507414,1,1,53
3273213727,0,1,34
2328435621,1,1,57
3025000240,0,1,33
619778003,1,1,43
3272956338,0,1,31
2230247961,1,1,64
2990320028,0,1,37
347387239,1,1,55
2601767374,0,1,34
2933540219,0,1,20
2672504546,1,1,45
2077322282,1,1,55
2532780565,0,1,36
2276490725,0,1,27
2770063378,0,1,28
3360851267,0,1,60
556943541,0,1,28
1889227520,0,1,27
539168835,1,1,50
347790751,0,1,55
2520136931,0,1,28
1092388118,0,1,35
2772423603,1,1,44
3024990243,1,1,28
1953239686,0,1,48
3023142246,0,1,44
348181590,1,1,54
2535520225,1,1,26
1555297788,1,1,57
3239270613,0,1,49
3439750743,1,1,30
439718432,0,1,57
1760820455,1,1,23
349814519,1,1,30
2791021735,1,1,29
349756679,0,1,50
346892122,0,1,54
349534027,0,1,47
347962510,0,1,55
3433670939,1,1,57
3056313790,1,1,24
735041459,1,1,27
349215655,1,1,54
2104537228,0,1,37
1236874207,0,1,45
3195073937,0,1,27
750477839,1,1,60
3174719033,0,1,46
347845100,1,1,50
2446745671,0,1,29
2769728287,1,1,24
2022295469,0,1,40
2300688449,0,1,41
2606909485,1,1,52
2024192833,0,1,29
2517748642,0,1,52
347953156,0,1,36
1729239215,1,1,23
3194875738,1,1,47
3273119228,0,1,30
2070879581,1,1,50
3022473952,0,1,54
1862574061,1,1,54
3355564023,0,1,25
2279152258,0,1,51
1112534056,0,1,35
3186878715,0,1,30
2766045577,1,1,38
348158856,1,1,67
3019924076,0,1,34
347239546,1,1,47
2859737067,0,1,20
3439520540,1,1,49
1234228406,0,1,63
3360335496,0,1,52
2319055326,0,1,27
437677904,0,1,56
794339868,0,1,35
2178009597,0,1,36
2530128590,0,1,29
1998721519,1,1,23
348138484,0,1,27
1082877364,1,1,41
929044285,1,1,45
715161472,0,1,58
3024982841,1,1,56
2766265142,0,1,53
828307558,1,1,40
2928058328,1,1,59
1828581564,1,1,41
2689811282,0,1,37
2295966077,1,1,48
2300168315,0,1,23
401683138,1,1,59
3433087074,0,1,50
3144789593,0,1,56
2928273619,1,1,38
3347453334,0,1,51
349079847,0,1,33
3178437610,1,1,33
2769814575,0,1,19
2936401010,1,1,34
3191071544,0,1,47
2195715136,0,1,43
736571070,0,1,35
2325260183,0,1,36
1991740475,1,1,62
349512123,0,1,52
2030628919,1,1,54
911891002,1,1,22
348001002,0,1,34
347133802,1,1,51
2766377517,0,1,38
2931122605,0,1,42
2689828752,1,1,25
2169521463,1,1,37
522148945,1,1,53
346760748,0,1,54
3360514054,1,1,61
3430279682,1,1,45
2355503509,1,1,48
2378795502,1,1,35
2766706109,1,1,42
2936123027,1,1,27
2498979197,0,1,30
2941485037,0,1,39
1459807311,0,1,44
722500247,1,1,62
1279835720,1,1,31
1979258701,0,1,30
522073235,1,1,35
3108551739,1,1,35
348036320,0,1,59
1335544863,1,1,40
2177533354,1,1,47
348104590,1,1,68
3270744519,0,1,45
2772637332,1,1,38
2180343165,1,1,20
450809368,1,1,52
485503623,0,1,60
3186239423,1,1,21
349769978,0,1,60
2520097270,0,1,56
3020339717,0,1,23
3414124860,1,1,45
349568571,1,1,43
2672281806,0,1,34
349357557,1,1,65
585748357,0,1,40
3123864797,1,1,28
347193749,0,1,39
349438045,0,1,57
3160376440,1,1,48
349451782,0,1,29
3433461138,1,1,50
2426995587,1,1,55
2745643065,0,1,56
1080995022,1,1,33
2405047817,0,1,35
2438633594,0,1,39
2941309237,0,1,30
1111276316,1,1,46
3267188763,0,1,45
349623592,1,1,57
402523867,1,1,49
3439727676,0,1,22
1351359385,0,1,44
2169384329,0,1,38
3275346562,1,1,53
2604707996,0,1,65
349355985,1,1,27
3106018063,0,1,33
356560104,0,1,55
1787852612,1,1,37
2298133647,0,1,54
349825127,0,1,43
2248144115,0,1,34
643461734,1,1,61
3254217701,0,1,27
349245289,1,1,54
461392221,0,1,34
1382923420,1,1,33
2735446734,1,1,23
442688602,0,1,58
408443216,0,1,26
1540230123,0,1,49
1497489821,1,1,69
2601256216,1,1,46
3360509839,1,1,27
3348036834,1,1,35
930958729,0,1,34
2022385565,0,1,34
347071950,0,1,57
3439309850,1,1,54
3430450850,0,1,34
2930765718,1,1,38
2243175501,0,1,35
2941613184,0,1,26
347406087,1,1,35
3275277242,0,1,40
2604328622,0,1,57
3017333755,1,1,29
3019872740,1,1,34
1853674385,0,1,56
1109391268,1,1,37
2611558392,1,1,31
3148236213,1,1,30
718800493,0,1,69
416525143,0,1,58
349542237,0,1,38
1357471015,0,1,55
2450150469,0,1,38
885798234,0,1,46
2766837384,1,1,37
3278107473,0,1,26
3105711647,0,1,36
722428224,1,1,30
347312979,0,1,41
2376979940,1,1,36
348408076,0,1,58
2383648219,1,1,49
3273244933,0,1,45
3360106071,1,1,59
3440168214,0,1,36
2607220411,1,1,50
2510598019,1,1,23
2653549748,1,1,31
2834344463,0,1,25
356538738,1,1,34
3234188546,1,1,31
1797333723,1,1,31
1752148394,1,1,29
1024234927,0,1,49
2296348040,0,1,21
346750596,0,1,57
346628319,0,1,30
3360757004,0,1,26
348060921,1,1,65
3355349919,0,1,24
3267538879,1,1,33
3315352965,1,1,63
3157833912,0,1,52
348597653,1,1,52
633133020,0,1,29
2415171155,0,1,33
1493280418,0,1,39
2296325495,0,1,31
2606811275,0,1,31
347871824,0,1,34
3000917685,1,1,23
3275364765,1,1,24
3433085754,1,1,51
348768984,1,1,46
349539097,1,1,34
2188265999,1,1,47
493089445,1,1,34
2311799483,1,1,56
348744346,0,1,45
3025056642,1,1,47
3275145772,1,1,21
347161865,1,1,28
3064116912,1,1,33
377701465,1,1,43
3236559384,0,1,26
347798075,1,1,46
3020311082,1,1,55
384974512,0,1,56
2300700946,0,1,49
1981641049,0,1,56
1311381675,0,1,44
2173911078,1,1,52
2469336709,1,1,26
3194857566,1,1,34
347276143,1,1,39
666467680,0,1,30
2941145842,0,1,32
3360217758,0,1,27
1077227877,0,1,40
347245358,0,1,48
2474401483,0,1,27
2177441369,0,1,61
2195424194,0,1,43
2526799624,0,1,46
348585875,0,1,45
2928038020,1,1,38
997430359,1,1,27
2869482721,0,1,28
3262000946,0,1,35
452186022,1,1,37
2818820086,0,1,34
3324543769,0,1,26
883715074,0,1,42
347508421,0,1,43
2177961225,0,1,32
2676926219,1,1,34
347178970,1,1,53
2561334874,1,1,30
796195066,1,1,36
2344755348,1,1,25
625532644,1,1,51
823579912,1,1,35
3194917137,1,1,41
1969653587,1,1,47
3360195871,0,1,58
3191188365,1,1,44
2446573700,0,1,40
348495429,0,1,32
2264571110,0,1,33
1424913432,0,1,31
3186525211,1,1,58
644874351,1,1,56
394465373,0,1,67
1180524709,1,1,40
348848150,1,1,64
3275240231,1,1,28
2295714611,0,1,42
3242142571,1,1,41
430934317,1,1,34
365100904,1,1,68
1402058052,0,1,21
348361874,1,1,42
593900833,0,1,44
3430338758,0,1,44
3275339768,0,1,55
2381205503,0,1,40
1286586397,1,1,42
2447104285,1,1,24
347947780,1,1,55
349160828,0,1,53
741676544,1,1,43
2312238152,1,1,61
348686233,1,1,48
3433439298,0,1,56
3191061146,1,1,61
2381363601,0,1,38
1036208032,1,1,41
348620044,0,1,71
3191188144,1,1,28
1353898250,1,1,53
3108509615,1,1,50
3154999367,1,1,50
800676029,0,1,47
454549847,1,1,39
3360671456,1,1,30
348969712,1,1,35
3355824191,1,1,27
3439843851,1,1,30
2535639540,0,1,64
1557757361,0,1,35
3191259114,1,1,26
3430213601,1,1,22
584161101,1,1,57
2571423567,1,1,31
348833636,1,1,37
3022774046,0,1,35
3275555006,1,1,27
347316839,1,1,65
2530174779,0,1,33
1289254619,0,1,24
3194664111,1,1,52
3360531691,0,1,27
979681777,1,1,47
347781846,0,1,61
1064272124,0,1,64
956938010,0,1,46
2924103692,0,1,24
349966080,0,1,53
3270556191,1,1,48
3277606581,1,1,50
379246856,1,1,42
865609299,0,1,45
3430255966,0,1,51
2766635269,0,1,27
2532532902,0,1,22
2900056837,0,1,24
3275624072,0,1,37
2166735380,0,1,27
2601960058,1,1,27
2941257584,0,1,66
2300328395,1,1,40
1353774235,0,1,32
1080946749,1,1,35
3022771571,1,1,56
349221980,0,1,50
406629105,0,1,54
2987046294,1,1,44
356545065,1,1,48
2597815976,1,1,39
2309369676,1,1,35
1036403092,0,1,31
3414148117,0,1,48
348751592,0,1,49
3275677556,0,1,28
2908667574,0,1,46
1342037918,0,1,42
760375985,1,1,40
3239742292,0,1,30
2174114252,1,1,52
2672149074,0,1,25
2718012900,0,1,39
2930926362,1,1,56
2062450779,1,1,24
3186391757,1,1,44
2851218208,0,1,39
2931106447,0,1,25
994885888,1,1,41
3275711552,0,1,33
1177688329,0,1,30
3439673318,0,1,26
2931391766,0,1,45
3439382682,0,1,51
794376339,0,1,26
1701676709,1,1,41
348018496,0,1,36
2391198512,0,1,41
2931331521,1,1,33
348172645,0,1,52
349465051,1,1,37
3309890283,1,1,29
2769713117,1,1,46
824966608,0,1,25
348536210,1,1,32
372849316,1,1,58
3439498726,0,1,56
3272714660,0,1,35
848924479,0,1,55
2188011798,0,1,37
2307234651,0,1,46
3277628417,0,1,28
2065287574,0,1,65
2180918393,1,1,37
3022782745,0,1,28
1226082332,1,1,56
382698617,1,1,51
347827279,0,1,61
347159897,1,1,45
3275238069,0,1,29
3439714555,1,1,43
1967942617,0,1,33
3028100080,0,1,42
2427056127,1,1,59
602061769,1,1,53
349993814,0,1,48
348261816,1,1,43
2015944833,1,1,37
2388164116,0,1,33
2355559703,0,1,50
1475645601,0,1,43
2307418501,0,1,60
400301708,0,1,32
3191167435,0,1,31
2905071387,0,1,30
879108280,0,1,36
349303660,1,1,36
348204892,1,1,35
1406812336,0,1,26
3025173190,0,1,57
2745424341,1,1,35
2606806866,1,1,53
1828657610,1,1,38
798165580,0,1,29
892209993,1,1,56
2496327777,0,1,52
349091922,1,1,39
349255433,0,1,57
3275646912,1,1,23
1240234921,1,1,39
723980534,1,1,56
1216310854,1,1,48
2526803648,1,1,49
3277736873,1,1,56
3433905480,0,1,26
3178537171,1,1,62
519410050,1,1,47
2791021991,0,1,47
1009190341,0,1,36
2312344639,1,1,51
2526634821,0,1,31
3439921071,0,1,34
3270581652,0,1,19
1551568591,0,1,61
3191977493,1,1,55
348477049,0,1,47
3022776296,0,1,68
1797582434,1,1,45
2391095097,0,1,21
2303959726,1,1,39
347790302,1,1,36
3275662556,0,1,48
3183795310,1,1,41
348442000,0,1,41
3439853203,0,1,28
2378778487,1,1,21
3360555403,1,1,40
349455954,0,1,27
736545398,1,1,35
2487880259,0,1,23
2388208321,1,1,29
3355526985,1,1,39
2137569184,1,1,43
3433971999,0,1,24
1360380031,1,1,43
573320044,0,1,51
2156989915,1,1,62
2941416325,1,1,33
3020048899,0,1,53
2678930605,1,1,39
2251267918,0,1,57
828316224,1,1,64
1628502555,1,1,55
2096652067,0,1,41
2122605039,0,1,35
3430782803,0,1,35
1155155669,0,1,28
842903072,0,1,29
1412544578,1,1,68
2526778428,0,1,28
2769644332,1,1,50
3321735400,1,1,36
3275555847,1,1,49
2192618486,1,1,28
3181055417,0,1,20
3350456937,0,1,32
1302903229,1,1,67
1969616448,1,1,46
348718149,1,1,32
348388367,0,1,61
1965910243,0,1,26
2597818988,1,1,42
2990753572,1,1,51
2312118732,0,1,63
2770044702,1,1,38
349562466,1,1,46
684230302,0,1,64
2606908596,1,1,27
349779653,1,1,50
2369535630,0,1,30
2212063853,0,1,47
2604867549,0,1,32
1991980689,0,1,29
2418238108,0,1,39
2328575708,0,1,41
349560493,0,1,29
3275144747,0,1,21
348461158,0,1,54
540336388,0,1,29
3427714372,0,1,55
2598368557,1,1,42
2772480488,0,1,31
3355581843,1,1,20
2312035201,0,1,41
2496173040,1,1,34
347776362,1,1,52
1992133190,1,1,50
2034679450,1,1,58
555914651,0,1,56
3022879673,0,1,23
2474829679,1,1,47
349409498,0,1,29
3194498533,0,1,30
3163920540,1,1,50
3306156521,0,1,24
1393014848,1,1,48
2311787355,1,1,55
2376448533,0,1,35
348964391,0,1,62
2745457009,0,1,45
3194532959,1,1,20
2122679809,1,1,20
3022457911,1,1,32
3275312316,1,1,40
2766816239,0,1,40
2510513475,0,1,43
348924637,0,1,63
356564142,0,1,36
530660466,1,1,57
3439355618,1,1,30
3191285583,0,1,37
3064142315,0,1,40
3022879896,1,1,48
1967942382,0,1,61
2899647750,1,1,32
349597884,0,1,31
1849959526,0,1,27
1082821816,1,1,53
530607082,1,1,41
2769709773,0,1,56
2195841284,0,1,41
2232552558,1,1,46
3275745853,1,1,52
1773678400,1,1,42
2766692856,1,1,43
946581952,0,1,39
1369694804,1,1,28
501137602,0,1,29
3355589806,0,1,26
1553366652,0,1,31
356544975,0,1,52
2630490996,1,1,40
3020368136,0,1,26
3277673399,1,1,40
2766861008,0,1,44
2311873129,1,1,40
349132539,1,1,49
3427466237,1,1,53
1022260917,0,1,38
736502074,1,1,28
3312916918,0,1,47
3163273156,0,1,56
2424225114,0,1,29
2024111648,1,1,54
3439370392,1,1,34
3020548329,1,1,26
3194655671,0,1,32
348307054,0,1,31
3360945519,1,1,19
1971880821,1,1,41
3195130951,0,1,27
2813490567,0,1,28
3439424616,0,1,45
2281807369,0,1,32
709562480,0,1,52
347220426,0,1,50
466888388,1,1,53
2523406622,1,1,55
2537970206,0,1,28
2243353936,0,1,30
2143507805,1,1,46
1965702494,0,1,28
3321954993,1,1,35
2933481212,0,1,36
348706649,1,1,38
1850211537,1,1,54
3191962410,1,1,24
786601767,0,1,27
349435440,0,1,33
2024101423,0,1,20
842825164,1,1,43
3439710670,1,1,31
3017146442,0,1,64
348727271,1,1,41
3324519417,0,1,33
359836517,1,1,46
349728570,0,1,44
347686783,0,1,43
346571199,0,1,37
2604457986,1,1,60
3262636779,0,1,51
3022863733,1,1,33
2852212340,1,1,47
1497339641,0,1,27
1952916992,1,1,30
3023051779,0,1,61
2399519526,0,1,31
347461348,0,1,58
348928124,1,1,45
1047024468,0,1,44
2495467052,0,1,26
1092485388,1,1,27
3186882226,1,1,48
1734371971,1,1,33
1017192170,0,1,56
2907935171,1,1,35
1454491328,0,1,63
349448998,0,1,33
2307331155,1,1,28
3154717460,1,1,33
1033987944,1,1,57
1850618494,1,1,57
348722043,0,1,47
348334326,0,1,40
3022882417,0,1,36
1024249139,1,1,41
2735376889,0,1,56
619681381,0,1,53
346832805,0,1,59
3186159173,0,1,20
1571763836,1,1,35
2107246181,0,1,43
853517695,0,1,53
3186892798,0,1,20
1963210142,0,1,26
2498785173,1,1,21
786443998,0,1,44
1523628912,1,1,41
347908996,1,1,47
377600927,0,1,25
349184629,1,1,59
424208338,0,1,54
2261692159,0,1,54
2028218459,0,1,27
2530178399,0,1,22
3277596337,1,1,53
2366868700,0,1,43
356487207,0,1,51
1121350414,0,1,68
383515250,0,1,41
2601726903,1,1,45
776867736,1,1,32
975442394,1,1,54
3275603366,0,1,49
2366883287,0,1,54
3191278222,0,1,53
3277698575,1,1,35
840998291,1,1,53
894715216,0,1,35
3355504570,0,1,32
754069084,1,1,43
987448315,0,1,40
3195205008,1,1,26
786556973,0,1,29
785095743,1,1,55
2561414729,0,1,53
1305735256,1,1,27
655430702,1,1,47
2526468108,0,1,43
356527107,0,1,40
348628451,0,1,59
3312887721,1,1,24
3186218959,0,1,53
2755933450,1,1,46
2240377384,0,1,26
3194717452,1,1,41
349142840,0,1,56
3275527927,1,1,30
848889042,0,1,38
3275546352,1,1,21
1156361072,1,1,59
3430313983,1,1,41
438729295,1,1,28
2941142213,0,1,46
2133352350,1,1,46
2818774004,1,1,33
3277995231,0,1,25
2679260001,1,1,31
3194641173,1,1,31
1967867751,1,1,50
3278024183,1,1,49
1787948618,0,1,23
2941612008,0,1,29
1582627060,1,1,50
3439663702,0,1,42
348689589,1,1,48
3427891242,0,1,28
1259972686,0,1,47
346762716,0,1,47
1335348759,0,1,43
349081733,1,1,45
1856628555,0,1,37
3353149321,1,1,24
3355747736,0,1,29
347192274,0,1,51
1017255195,1,1,51
2560878525,0,1,35
347196561,1,1,64
1085328565,0,1,39
1221230908,0,1,58
1905476639,0,1,29
3352708764,1,1,44
865811669,0,1,28
1218821278,1,1,23
2074187247,0,1,52
3239209770,0,1,57
348713584,1,1,53
2690030168,1,1,44
1566996038,0,1,31
349253143,0,1,66
2436215353,0,1,41
3277877536,1,1,26
3272850985,0,1,44
1402538711,0,1,61
2312048668,0,1,31
2304426805,0,1,43
348927362,0,1,49
2927947074,0,1,23
349378135,1,1,29
2859783881,1,1,23
3277587055,0,1,29
1477751879,1,1,39
2546357456,1,1,45
2604427187,1,1,21
856823501,1,1,39
3277636197,0,1,64
348083182,1,1,33
1830774628,1,1,30
3355178540,0,1,58
347193347,0,1,39
3360290619,0,1,23
2604521105,0,1,38
3439877732,0,1,51
441367956,0,1,55
348533573,0,1,34
3353016083,0,1,36
436519196,0,1,68
3277712012,0,1,58
2495983991,1,1,45
2223613049,0,1,29
3277748189,0,1,56
348569262,1,1,44
2604310434,0,1,25
3025088520,0,1,27
2312285898,0,1,24
2520232259,1,1,58
356515979,1,1,26
2766843618,1,1,36
679363133,1,1,30
1366488240,1,1,31
741741781,0,1,29
2532470687,1,1,45
3020351074,1,1,38
2601317599,1,1,37
3360778225,1,1,44
3360523516,0,1,37
3355112278,0,1,64
2606997458,1,1,45
3355483746,1,1,35
2713145930,1,1,30
3194789918,0,1,42
2325568444,1,1,55
348973113,0,1,26
673387669,0,1,53
2607422914,0,1,37
1548588140,1,1,59
639680341,0,1,32
764027247,0,1,36
2457341404,0,1,24
3022809959,1,1,38
2769703003,1,1,51
2469275997,1,1,29
2499606340,1,1,24
2604440724,1,1,41
3186454462,0,1,20
1826391660,0,1,32
3025087894,1,1,42
3025205827,1,1,41
2713718290,1,1,37
2145884340,1,1,34
1553048583,0,1,54
2604253849,0,1,33
3439665782,1,1,61
2990095326,1,1,25
2601801577,1,1,48
2941263923,0,1,28
2376626093,1,1,28
679408134,0,1,52
3186234032,0,1,31
1299287580,0,1,36
3275771857,0,1,19
2239990436,1,1,54
2209575140,0,1,36
2586294047,0,1,29
3242054465,0,1,27
377614370,1,1,30
348865714,1,1,33
3186369102,0,1,40
3273240804,1,1,53
3352615794,0,1,52
2234439232,1,1,51
2532468317,0,1,46
1107463021,0,1,37
3360165422,0,1,51
2933490017,1,1,35
997373748,0,1,53
1195074833,0,1,25
3355582545,0,1,54
2593914424,1,1,27
349592805,1,1,26
2443589122,0,1,38
3427316502,1,1,27
3348148164,1,1,34
2568074116,0,1,39
3439969409,0,1,42
1152531606,0,1,27
3160800992,1,1,27
3439713035,1,1,58
2530275495,0,1,23
869059080,1,1,37
348796507,1,1,46
347135768,1,1,41
349831922,1,1,43
1540619891,1,1,58
457536265,1,1,27
3275600976,1,1,48
3355284883,0,1,20
3147662366,1,1,56
3355122911,0,1,59
796357289,1,1,26
347171762,0,1,52
2586460579,1,1,50
349010627,0,1,26
3186526746,1,1,23
2583806253,1,1,38
1180346325,1,1,38
348754451,1,1,59
2601353849,0,1,47
1485791377,0,1,54
2424206580,0,1,27
