,contract_id,summa zaloga,Вспомогательное оборудование,Гарантия,Гарантия резервных товаров,Денежные средства,Драгоценные металлы,Имущество ответственности,Крупно-рогатый скот,Недвижимость,Поручитель,Сберегательный депозит,Стоимость сельхоз техники,Уборка будущего урожая,collateral amount
1731,2927827362,28670.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1732,3011448696,682.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1733,3157736773,5850.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1734,2676015893,25997.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1735,2857001686,8000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1736,3089920030,3760.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1737,3020386411,4277.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1738,2077171649,8900.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1739,3108790446,54590.0,1,0,0,0,0,0,1,1,0,0,0,1,4.0
1740,3020452544,22965.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1742,2766688728,3084.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1743,3158029368,6435.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1744,2840812003,26090.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1745,1414594467,27300.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1746,2383442551,10777.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1747,3108964918,13675.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1748,3108570366,14122.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1749,2935969016,34645.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1750,3020318052,4500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1751,3350572526,26565.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1752,1979220382,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1753,3006934522,16630.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1754,3430878397,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1755,1661662010,15385.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1756,2079875881,13487.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1757,2684497084,4392.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1758,2766840806,8815.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
1759,1412454865,39024.0,1,0,0,0,0,0,0,1,1,0,0,0,3.0
1760,2732629596,20885.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
1761,2658111236,147695.0,0,0,0,0,0,1,0,0,1,0,0,0,2.0
1762,3272982781,15765.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1763,2756121693,7000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1764,3020073135,46720.0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
1765,2601298299,9435.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1766,3020399394,30542.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1767,2766680484,1760.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1768,2150942224,53135.0,1,0,0,0,0,0,1,1,0,0,0,1,4.0
1769,3020472902,53830.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1770,2816108276,31480.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1771,3267219082,30001.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1772,2766764979,9835.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1773,3242609280,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1774,1624217987,54997.0,1,0,1,0,0,0,1,1,0,0,0,0,4.0
1775,3242114172,5296.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1776,2358980953,22730.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1777,3272814256,1978.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1778,2522841173,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1779,1161046342,24482.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1780,3066762443,30545.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1781,3350740884,26510.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1782,1830886737,30100.0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
1783,2589210918,261900.0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
1784,2735803664,3000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1785,3020092201,13000.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1786,3108834507,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1787,1553391767,26000.0,1,0,0,0,0,0,1,1,1,0,0,0,4.0
1788,2851787546,2667.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1789,3108832355,46305.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1790,2383611864,20182.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1791,2758479758,6756.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1792,2766545183,13120.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1793,2819468599,21200.0,0,2,0,0,0,0,0,1,0,0,0,0,3.0
1794,3108518012,45075.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1795,3160410029,31280.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1796,2732341673,78520.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1797,3310028730,19942.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1798,3242593557,4353.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1799,2736091442,9262.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1800,3242343527,27190.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1801,1115389189,28427.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1802,3272683672,58964.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1803,2936120191,12140.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1804,2307086655,26357.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1805,2383861355,13330.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1806,2526966419,7810.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1807,2307234499,19320.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1808,2384059890,30000.0,0,0,0,0,0,0,0,0,2,0,0,0,2.0
1809,2598322749,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1810,3355576332,9700.0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
1811,2374025185,28155.0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
1812,2601940157,146275.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1813,2684269315,8000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1814,2004820916,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1815,2819037236,19575.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1816,1967819401,13645.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1817,2990636465,3355.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1818,2383676324,16925.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1819,3239677022,15100.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1820,3020313275,30040.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1821,3353107098,25500.0,1,0,0,0,0,0,0,1,1,0,0,0,3.0
1822,3020469068,59468.0,1,0,0,0,0,0,1,1,1,0,0,0,4.0
1823,3272878654,7890.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1824,2601642905,1440.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1825,3355564756,19575.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1826,2032600918,22735.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1827,3273045746,19500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1828,3108589468,47695.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
1829,3186733396,36420.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1830,3020434597,8255.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1831,2369488616,19570.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1832,2601946896,19432.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1833,2230617310,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1834,3350333706,18135.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1835,2819218987,4796.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1836,2766590269,2908.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1837,3223485107,60085.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1838,3273047921,49421.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1839,2766754009,5509.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1840,3355384316,32500.0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
1841,2794683603,21115.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
1842,3272982555,2832.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1843,3186431633,28041.0,0,2,0,0,0,0,0,0,0,0,0,0,3.0
1844,2766840615,39006.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1845,2601849293,30005.0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
1846,3355549257,44016.0,0,1,0,0,0,0,0,0,1,0,0,0,2.0
1847,2601347463,8580.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1848,3273017450,20683.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1849,2676548354,20995.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1850,2447168722,20838.0,0,0,1,0,0,0,0,2,0,0,0,0,3.0
1851,3317876079,4012.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1852,2036703145,28635.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1853,2684648605,13182.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1854,3020304508,10000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1855,3239172095,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1856,3108860843,46225.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1857,2905547153,37500.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1858,3181673912,52180.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
1859,3223204719,22100.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1860,2169692240,10766.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1861,2526884071,20075.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1862,1553188714,18197.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1863,2905019134,19285.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1864,1830728061,9177.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1865,3272798707,30513.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1866,2232597805,9510.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1867,1414563219,21125.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1868,3270704432,15952.0,0,2,0,0,0,0,1,0,0,0,0,0,3.0
1869,1351490676,8139.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1870,2598216606,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1871,2561255221,32580.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1872,3272685973,1508.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1873,2236345316,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1874,2383446498,3700.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1875,3415932060,32890.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1876,2307366592,29110.0,1,0,0,0,0,0,0,1,1,0,0,0,3.0
1877,3273061566,19336.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1878,3427268913,5130.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1879,2601889525,17530.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1880,2601956212,5378.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1881,2079684779,10000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1882,3309828207,6000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1883,3108948280,29000.0,0,0,0,0,0,0,1,0,1,0,0,0,2.0
1884,2684229342,22515.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1885,2933865283,20560.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1886,3020317804,16720.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1887,3273108609,19361.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1888,2383933634,37500.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1889,2573812913,9400.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1890,3099194697,14281.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1891,2931161255,19845.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1892,2446841311,18415.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1893,3267288059,14265.0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
1894,2601943223,23020.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1895,3355757724,15830.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1896,3154652933,4043.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1897,2681963980,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1898,2573995289,4550.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1899,2984634945,67119.0,1,4,1,0,0,0,1,1,0,0,0,0,8.0
1900,2766811899,28885.0,0,0,0,0,0,0,0,2,0,0,0,0,2.0
1901,2860172855,7559.0,0,2,0,0,0,0,0,0,1,0,0,0,3.0
1902,3022703346,13263.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1903,3275292061,9035.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1904,2034408299,22587.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1905,2769821599,30282.0,0,0,0,0,0,0,1,1,1,0,1,0,4.0
1906,3022484222,20195.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1907,3023104774,2095.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1908,1628744261,8000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1909,2986971178,53970.0,1,0,1,0,0,0,1,1,1,0,0,0,5.0
1910,2604669475,5915.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1911,2530495238,3160.0,0,2,0,0,0,0,0,0,1,0,0,0,3.0
1912,3160675450,15600.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1913,2990338888,37595.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1914,3022712530,54405.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
1915,3020503470,25295.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1916,3012047476,21905.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1917,2810189155,52450.0,0,0,0,0,0,0,1,1,2,0,0,0,4.0
1918,1378908757,10000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1919,2930849553,19575.0,0,3,0,0,0,0,1,1,0,0,0,0,5.0
1920,2514770190,27010.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1921,1414767948,21000.0,1,0,0,0,0,0,0,1,1,0,0,0,3.0
1922,2378930451,8205.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1923,3022804137,34450.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1924,2383530479,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1925,2174320594,14786.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1926,3022851031,4393.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1927,2373811752,20185.0,0,0,0,0,0,0,0,1,0,0,0,1,2.0
1928,3109113645,6560.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1929,2105051822,38810.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1930,3433902555,4237.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1931,2601985588,60000.0,1,0,1,0,0,0,0,1,1,0,0,0,4.0
1932,2079461776,13500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1933,3191861988,12000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1934,2298077169,35850.0,1,0,1,0,0,0,1,1,1,0,0,0,5.0
1935,1115226394,125329.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
1936,1969874073,15470.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1937,3022850112,22135.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
1938,3191651145,32519.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1939,2604746601,40345.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
1940,2860108040,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1941,3191373643,19765.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1942,3163495043,19802.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1943,3191668597,23535.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1944,3191832004,1200.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1945,3262695530,19650.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1946,3191437053,21648.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1947,3022856405,30890.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1948,2900233171,19500.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1949,2770066778,26437.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
1950,2079577278,8060.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1951,2601868937,12287.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1952,3103023298,23297.0,0,0,0,0,0,0,0,2,0,0,0,0,2.0
1953,3352930050,5238.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1954,2307213302,15690.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
1955,2770452709,12365.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1956,2769738665,10608.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1957,3105994927,15000.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1958,3275343068,4691.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1959,2860117441,26000.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1960,2604757089,18564.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1961,3022924208,19535.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1962,2527124211,3038.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1963,2860207461,33535.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
1964,3020353136,31200.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1965,2770556500,32945.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1966,3108986305,9503.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1967,2211989548,20005.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1968,3275376892,13626.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1969,2770079122,53280.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
1970,3355500528,7220.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1971,2594170668,42865.0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
1972,2309769940,16450.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
1973,1875997413,32000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1974,3234114354,20465.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1975,2102065402,51043.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
1976,1959922527,4100.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1977,2676348155,8320.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1978,3105831132,13155.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1979,2681733538,27290.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1980,3023071376,13790.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1981,2604813405,16399.0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
1982,3144883741,17007.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1983,3275259673,10645.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1984,3022600328,2538.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1985,3275578964,21000.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
1986,1628757686,15785.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1987,2530075057,23100.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1988,3244866780,92520.0,0,0,0,0,0,0,1,1,0,0,1,1,4.0
1989,2770399380,10790.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
1990,2860261959,22499.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
1991,2981005096,19629.0,0,0,0,0,0,0,0,2,0,0,0,0,2.0
1992,3191191890,14800.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1993,3191193014,700000.0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
1994,2309466400,13325.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
1995,1628688491,14000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1996,2604448242,16980.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
1997,2729039367,4996.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
1998,3273189303,7872.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
1999,3022866478,13190.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2000,1760831312,6110.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2001,2604688658,14425.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2002,2309373185,29947.0,0,0,0,0,0,0,1,1,1,0,0,1,4.0
2003,2770039912,70100.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
2004,1872981162,52270.0,1,0,0,0,0,0,1,1,0,0,0,1,4.0
2005,2821664604,25080.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2006,2427827540,22840.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
2007,3191321024,5728.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
2008,2859842649,32500.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
2009,3191404318,4324.0,0,1,0,0,0,0,0,0,0,0,0,0,2.0
2010,2499225937,19650.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
2011,2418698489,7962.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2012,2750307436,3856.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2013,2604279678,21035.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
2014,2105111952,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2015,3184101263,15150.0,0,0,0,0,0,0,0,1,0,0,1,0,2.0
2016,3353228642,60500.0,0,0,0,0,0,0,1,1,0,0,1,1,4.0
2017,1814407432,15051.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2018,2859802022,30240.0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
2019,1283826047,22038.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
2020,2860058249,32825.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2021,3306362455,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2022,1475682819,18000.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2023,2604626232,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2024,2908719441,20145.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
2025,2859620771,15340.0,0,0,1,0,0,0,1,1,0,0,0,0,3.0
2026,3191696060,22125.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2027,3022910529,33457.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2028,2770391684,37680.0,0,0,0,0,0,0,1,1,0,0,0,1,3.0
2029,1828663226,30650.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
2030,3191922245,9620.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2031,1929640990,16850.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2032,3315448177,7156.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
2033,2860257769,26915.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2034,3275329541,23732.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2035,3275610044,13567.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2036,3157990881,15000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2037,3236660353,3728.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2038,3191844235,3721.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2039,2227815124,20065.0,0,0,1,0,0,0,0,1,0,0,0,0,2.0
2040,2427142769,25399.0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
2041,3241915860,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2042,2530446179,20215.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2043,2936278188,50700.0,0,0,1,0,0,0,1,1,1,0,0,0,4.0
2044,2452757791,39145.0,0,0,1,0,0,0,0,1,1,0,0,0,3.0
2045,3022697730,1595.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2046,3191711194,15025.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2047,3275563261,37500.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2048,3275594813,26260.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2049,3275348452,5632.0,0,3,0,0,0,0,0,0,0,0,0,0,3.0
2050,2304237538,15210.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2051,3242181189,32515.0,0,0,0,0,0,0,0,1,1,0,0,0,2.0
2052,1818136952,10000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2053,3191808924,30800.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
2054,2769817170,5000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2055,3272971446,9000.0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2056,2769828422,8849.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2057,2604859532,3543.0,0,2,0,0,0,0,0,0,0,0,0,0,2.0
2058,1969886296,26240.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2059,3191765322,10584.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2060,3022767072,4537.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2061,3023107291,52010.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2062,2530433225,31295.0,0,0,0,0,0,0,1,1,1,0,0,0,3.0
2063,3272831890,27755.0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2064,3108473481,15270.0,0,0,0,0,0,0,1,1,0,0,0,0,2.0
2065,3275716897,52236.0,1,0,0,0,0,0,1,1,0,0,0,1,4.0
2066,3275483640,14575.0,0,0,0,0,0,0,1,1,0,0,1,0,3.0
2067,2769656129,5905.0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2068,2679401309,16920.0,1,0,0,0,0,0,1,1,0,0,0,0,3.0
2069,1611744345,30629.0,1,2,0,0,0,0,0,1,0,0,0,0,4.0
